epi_week,state,loc,loc_type,disease,cases,incidence_per_100000
197519,PA,PENNSYLVANIA,STATE,MEASLES,21,0.18000000715255737
197603,PA,PENNSYLVANIA,STATE,MEASLES,21,0.18000000715255737
198113,PA,PENNSYLVANIA,STATE,MEASLES,21,0.18000000715255737
198143,PA,PENNSYLVANIA,STATE,MEASLES,21,0.18000000715255737
198811,PA,PENNSYLVANIA,STATE,MEASLES,21,0.18000000715255737
199024,PA,PENNSYLVANIA,STATE,MEASLES,21,0.18000000715255737
199029,PA,PENNSYLVANIA,STATE,MEASLES,21,0.18000000715255737
194336,PA,PENNSYLVANIA,STATE,MEASLES,22,0.23000000417232513
194434,PA,PENNSYLVANIA,STATE,MEASLES,22,0.23999999463558197
194534,PA,PENNSYLVANIA,STATE,MEASLES,22,0.23999999463558197
194734,PA,PENNSYLVANIA,STATE,MEASLES,22,0.2199999988079071
194740,PA,PENNSYLVANIA,STATE,MEASLES,22,0.2199999988079071
194939,PA,PENNSYLVANIA,STATE,MEASLES,22,0.20999999344348907
195234,PA,PENNSYLVANIA,STATE,MEASLES,22,0.20999999344348907
195334,PA,PENNSYLVANIA,STATE,MEASLES,22,0.20999999344348907
195537,PA,PENNSYLVANIA,STATE,MEASLES,22,0.20000000298023224
195738,PA,PENNSYLVANIA,STATE,MEASLES,22,0.20000000298023224
196038,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
196239,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
196342,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
196709,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
196847,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
196902,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
196912,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
197432,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18000000715255737
198030,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
198114,PA,PENNSYLVANIA,STATE,MEASLES,22,0.18999999761581421
193339,PA,PENNSYLVANIA,STATE,MEASLES,23,0.23999999463558197
193640,PA,PENNSYLVANIA,STATE,MEASLES,23,0.23999999463558197
193947,PA,PENNSYLVANIA,STATE,MEASLES,23,0.23000000417232513
195637,PA,PENNSYLVANIA,STATE,MEASLES,23,0.20999999344348907
196335,PA,PENNSYLVANIA,STATE,MEASLES,23,0.20000000298023224
197126,PA,PENNSYLVANIA,STATE,MEASLES,23,0.18999999761581421
197424,PA,PENNSYLVANIA,STATE,MEASLES,23,0.18999999761581421
197826,PA,PENNSYLVANIA,STATE,MEASLES,23,0.18999999761581421
198115,PA,PENNSYLVANIA,STATE,MEASLES,23,0.18999999761581421
199018,PA,PENNSYLVANIA,STATE,MEASLES,23,0.18999999761581421
193337,PA,PENNSYLVANIA,STATE,MEASLES,24,0.25
194238,PA,PENNSYLVANIA,STATE,MEASLES,24,0.25
194334,PA,PENNSYLVANIA,STATE,MEASLES,24,0.25
194733,PA,PENNSYLVANIA,STATE,MEASLES,24,0.23999999463558197
194843,PA,PENNSYLVANIA,STATE,MEASLES,24,0.23000000417232513
195447,PA,PENNSYLVANIA,STATE,MEASLES,24,0.2199999988079071
195534,PA,PENNSYLVANIA,STATE,MEASLES,24,0.2199999988079071
196135,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20999999344348907
196446,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20999999344348907
196723,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20999999344348907
196947,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
197026,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
197107,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
197403,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
197413,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
198121,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
198816,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
199010,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
199012,PA,PENNSYLVANIA,STATE,MEASLES,24,0.20000000298023224
193336,PA,PENNSYLVANIA,STATE,MEASLES,25,0.25999999046325684
193641,PA,PENNSYLVANIA,STATE,MEASLES,25,0.25999999046325684
194036,PA,PENNSYLVANIA,STATE,MEASLES,25,0.25
194338,PA,PENNSYLVANIA,STATE,MEASLES,25,0.25999999046325684
194445,PA,PENNSYLVANIA,STATE,MEASLES,25,0.27000001072883606
194841,PA,PENNSYLVANIA,STATE,MEASLES,25,0.23999999463558197
195931,PA,PENNSYLVANIA,STATE,MEASLES,25,0.2199999988079071
196034,PA,PENNSYLVANIA,STATE,MEASLES,25,0.2199999988079071
196429,PA,PENNSYLVANIA,STATE,MEASLES,25,0.2199999988079071
196530,PA,PENNSYLVANIA,STATE,MEASLES,25,0.2199999988079071
196931,PA,PENNSYLVANIA,STATE,MEASLES,25,0.20999999344348907
196950,PA,PENNSYLVANIA,STATE,MEASLES,25,0.20999999344348907
197104,PA,PENNSYLVANIA,STATE,MEASLES,25,0.20999999344348907
197318,PA,PENNSYLVANIA,STATE,MEASLES,25,0.20999999344348907
198818,PA,PENNSYLVANIA,STATE,MEASLES,25,0.20999999344348907
199103,PA,PENNSYLVANIA,STATE,MEASLES,25,0.20999999344348907
193642,PA,PENNSYLVANIA,STATE,MEASLES,26,0.27000001072883606
193944,PA,PENNSYLVANIA,STATE,MEASLES,26,0.25999999046325684
194237,PA,PENNSYLVANIA,STATE,MEASLES,26,0.27000001072883606
194433,PA,PENNSYLVANIA,STATE,MEASLES,26,0.2800000011920929
194437,PA,PENNSYLVANIA,STATE,MEASLES,26,0.2800000011920929
194739,PA,PENNSYLVANIA,STATE,MEASLES,26,0.25999999046325684
194938,PA,PENNSYLVANIA,STATE,MEASLES,26,0.25
195439,PA,PENNSYLVANIA,STATE,MEASLES,26,0.23999999463558197
195739,PA,PENNSYLVANIA,STATE,MEASLES,26,0.23999999463558197
195946,PA,PENNSYLVANIA,STATE,MEASLES,26,0.23000000417232513
195948,PA,PENNSYLVANIA,STATE,MEASLES,26,0.23000000417232513
196040,PA,PENNSYLVANIA,STATE,MEASLES,26,0.23000000417232513
196444,PA,PENNSYLVANIA,STATE,MEASLES,26,0.23000000417232513
196449,PA,PENNSYLVANIA,STATE,MEASLES,26,0.23000000417232513
196716,PA,PENNSYLVANIA,STATE,MEASLES,26,0.2199999988079071
197627,PA,PENNSYLVANIA,STATE,MEASLES,26,0.2199999988079071
198012,PA,PENNSYLVANIA,STATE,MEASLES,26,0.2199999988079071
194449,PA,PENNSYLVANIA,STATE,MEASLES,27,0.28999999165534973
194535,PA,PENNSYLVANIA,STATE,MEASLES,27,0.30000001192092896
195036,PA,PENNSYLVANIA,STATE,MEASLES,27,0.25999999046325684
195336,PA,PENNSYLVANIA,STATE,MEASLES,27,0.25
195745,PA,PENNSYLVANIA,STATE,MEASLES,27,0.25
195747,PA,PENNSYLVANIA,STATE,MEASLES,27,0.25
196041,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23999999463558197
196341,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23999999463558197
197124,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23000000417232513
197125,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23000000417232513
197527,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23000000417232513
197651,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23000000417232513
197726,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23000000417232513
198921,PA,PENNSYLVANIA,STATE,MEASLES,27,0.23000000417232513
193539,PA,PENNSYLVANIA,STATE,MEASLES,28,0.28999999165534973
193934,PA,PENNSYLVANIA,STATE,MEASLES,28,0.2800000011920929
194452,PA,PENNSYLVANIA,STATE,MEASLES,28,0.30000001192092896
194741,PA,PENNSYLVANIA,STATE,MEASLES,28,0.27000001072883606
195138,PA,PENNSYLVANIA,STATE,MEASLES,28,0.27000001072883606
195950,PA,PENNSYLVANIA,STATE,MEASLES,28,0.25
195951,PA,PENNSYLVANIA,STATE,MEASLES,28,0.25
196545,PA,PENNSYLVANIA,STATE,MEASLES,28,0.23999999463558197
196712,PA,PENNSYLVANIA,STATE,MEASLES,28,0.23999999463558197
196906,PA,PENNSYLVANIA,STATE,MEASLES,28,0.23999999463558197
197127,PA,PENNSYLVANIA,STATE,MEASLES,28,0.23999999463558197
197529,PA,PENNSYLVANIA,STATE,MEASLES,28,0.23999999463558197
197606,PA,PENNSYLVANIA,STATE,MEASLES,28,0.23999999463558197
197643,PA,PENNSYLVANIA,STATE,MEASLES,28,0.23999999463558197
193237,PA,PENNSYLVANIA,STATE,MEASLES,29,0.30000001192092896
193643,PA,PENNSYLVANIA,STATE,MEASLES,29,0.30000001192092896
194441,PA,PENNSYLVANIA,STATE,MEASLES,29,0.31000000238418579
194944,PA,PENNSYLVANIA,STATE,MEASLES,29,0.2800000011920929
195740,PA,PENNSYLVANIA,STATE,MEASLES,29,0.25999999046325684
196717,PA,PENNSYLVANIA,STATE,MEASLES,29,0.25
196719,PA,PENNSYLVANIA,STATE,MEASLES,29,0.25
196925,PA,PENNSYLVANIA,STATE,MEASLES,29,0.25
197523,PA,PENNSYLVANIA,STATE,MEASLES,29,0.23999999463558197
198022,PA,PENNSYLVANIA,STATE,MEASLES,29,0.23999999463558197
198150,PA,PENNSYLVANIA,STATE,MEASLES,29,0.23999999463558197
198827,PA,PENNSYLVANIA,STATE,MEASLES,29,0.23999999463558197
199013,PA,PENNSYLVANIA,STATE,MEASLES,29,0.23999999463558197
199051,PA,PENNSYLVANIA,STATE,MEASLES,29,0.23999999463558197
193538,PA,PENNSYLVANIA,STATE,MEASLES,30,0.31000000238418579
193940,PA,PENNSYLVANIA,STATE,MEASLES,30,0.30000001192092896
193952,PA,PENNSYLVANIA,STATE,MEASLES,30,0.30000001192092896
194335,PA,PENNSYLVANIA,STATE,MEASLES,30,0.31999999284744263
194738,PA,PENNSYLVANIA,STATE,MEASLES,30,0.28999999165534973
194835,PA,PENNSYLVANIA,STATE,MEASLES,30,0.28999999165534973
195038,PA,PENNSYLVANIA,STATE,MEASLES,30,0.28999999165534973
195137,PA,PENNSYLVANIA,STATE,MEASLES,30,0.28999999165534973
196136,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
196233,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
196447,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
196544,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
196646,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
196704,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
196707,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
196918,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25999999046325684
197428,PA,PENNSYLVANIA,STATE,MEASLES,30,0.25
193945,PA,PENNSYLVANIA,STATE,MEASLES,31,0.31000000238418579
194233,PA,PENNSYLVANIA,STATE,MEASLES,31,0.31999999284744263
194536,PA,PENNSYLVANIA,STATE,MEASLES,31,0.34000000357627869
194838,PA,PENNSYLVANIA,STATE,MEASLES,31,0.30000001192092896
195640,PA,PENNSYLVANIA,STATE,MEASLES,31,0.2800000011920929
195939,PA,PENNSYLVANIA,STATE,MEASLES,31,0.2800000011920929
195945,PA,PENNSYLVANIA,STATE,MEASLES,31,0.2800000011920929
196543,PA,PENNSYLVANIA,STATE,MEASLES,31,0.27000001072883606
197023,PA,PENNSYLVANIA,STATE,MEASLES,31,0.25999999046325684
193537,PA,PENNSYLVANIA,STATE,MEASLES,32,0.33000001311302185
193644,PA,PENNSYLVANIA,STATE,MEASLES,32,0.33000001311302185
194232,PA,PENNSYLVANIA,STATE,MEASLES,32,0.33000001311302185
194538,PA,PENNSYLVANIA,STATE,MEASLES,32,0.34999999403953552
194637,PA,PENNSYLVANIA,STATE,MEASLES,32,0.31999999284744263
195437,PA,PENNSYLVANIA,STATE,MEASLES,32,0.30000001192092896
196033,PA,PENNSYLVANIA,STATE,MEASLES,32,0.2800000011920929
196817,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
196929,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
197051,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
197518,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
197704,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
198118,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
198822,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
198928,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
199106,PA,PENNSYLVANIA,STATE,MEASLES,32,0.27000001072883606
193236,PA,PENNSYLVANIA,STATE,MEASLES,33,0.34000000357627869
193837,PA,PENNSYLVANIA,STATE,MEASLES,33,0.33000001311302185
194001,PA,PENNSYLVANIA,STATE,MEASLES,33,0.33000001311302185
194444,PA,PENNSYLVANIA,STATE,MEASLES,33,0.36000001430511475
194446,PA,PENNSYLVANIA,STATE,MEASLES,33,0.36000001430511475
194943,PA,PENNSYLVANIA,STATE,MEASLES,33,0.31999999284744263
195237,PA,PENNSYLVANIA,STATE,MEASLES,33,0.31000000238418579
195930,PA,PENNSYLVANIA,STATE,MEASLES,33,0.28999999165534973
197402,PA,PENNSYLVANIA,STATE,MEASLES,33,0.2800000011920929
197431,PA,PENNSYLVANIA,STATE,MEASLES,33,0.2800000011920929
197517,PA,PENNSYLVANIA,STATE,MEASLES,33,0.2800000011920929
197524,PA,PENNSYLVANIA,STATE,MEASLES,33,0.2800000011920929
198918,PA,PENNSYLVANIA,STATE,MEASLES,33,0.2800000011920929
199122,PA,PENNSYLVANIA,STATE,MEASLES,33,0.2800000011920929
193340,PA,PENNSYLVANIA,STATE,MEASLES,34,0.34999999403953552
193851,PA,PENNSYLVANIA,STATE,MEASLES,34,0.34000000357627869
194339,PA,PENNSYLVANIA,STATE,MEASLES,34,0.36000001430511475
194432,PA,PENNSYLVANIA,STATE,MEASLES,34,0.37000000476837158
194936,PA,PENNSYLVANIA,STATE,MEASLES,34,0.33000001311302185
195731,PA,PENNSYLVANIA,STATE,MEASLES,34,0.31000000238418579
196339,PA,PENNSYLVANIA,STATE,MEASLES,34,0.30000001192092896
197416,PA,PENNSYLVANIA,STATE,MEASLES,34,0.28999999165534973
198005,PA,PENNSYLVANIA,STATE,MEASLES,34,0.28999999165534973
199009,PA,PENNSYLVANIA,STATE,MEASLES,34,0.28999999165534973
199014,PA,PENNSYLVANIA,STATE,MEASLES,34,0.28999999165534973
199120,PA,PENNSYLVANIA,STATE,MEASLES,34,0.2800000011920929
193341,PA,PENNSYLVANIA,STATE,MEASLES,35,0.36000001430511475
193939,PA,PENNSYLVANIA,STATE,MEASLES,35,0.34999999403953552
194037,PA,PENNSYLVANIA,STATE,MEASLES,35,0.34999999403953552
194333,PA,PENNSYLVANIA,STATE,MEASLES,35,0.37000000476837158
194933,PA,PENNSYLVANIA,STATE,MEASLES,35,0.34000000357627869
194940,PA,PENNSYLVANIA,STATE,MEASLES,35,0.34000000357627869
196035,PA,PENNSYLVANIA,STATE,MEASLES,35,0.31000000238418579
196240,PA,PENNSYLVANIA,STATE,MEASLES,35,0.31000000238418579
196428,PA,PENNSYLVANIA,STATE,MEASLES,35,0.30000001192092896
196443,PA,PENNSYLVANIA,STATE,MEASLES,35,0.30000001192092896
196710,PA,PENNSYLVANIA,STATE,MEASLES,35,0.30000001192092896
196718,PA,PENNSYLVANIA,STATE,MEASLES,35,0.30000001192092896
196914,PA,PENNSYLVANIA,STATE,MEASLES,35,0.30000001192092896
197006,PA,PENNSYLVANIA,STATE,MEASLES,35,0.28999999165534973
197113,PA,PENNSYLVANIA,STATE,MEASLES,35,0.28999999165534973
197322,PA,PENNSYLVANIA,STATE,MEASLES,35,0.28999999165534973
197419,PA,PENNSYLVANIA,STATE,MEASLES,35,0.28999999165534973
194236,PA,PENNSYLVANIA,STATE,MEASLES,36,0.37000000476837158
194443,PA,PENNSYLVANIA,STATE,MEASLES,36,0.38999998569488525
194836,PA,PENNSYLVANIA,STATE,MEASLES,36,0.34999999403953552
194934,PA,PENNSYLVANIA,STATE,MEASLES,36,0.34999999403953552
196333,PA,PENNSYLVANIA,STATE,MEASLES,36,0.31999999284744263
196920,PA,PENNSYLVANIA,STATE,MEASLES,36,0.31000000238418579
197407,PA,PENNSYLVANIA,STATE,MEASLES,36,0.30000001192092896
197408,PA,PENNSYLVANIA,STATE,MEASLES,36,0.30000001192092896
197604,PA,PENNSYLVANIA,STATE,MEASLES,36,0.30000001192092896
193648,PA,PENNSYLVANIA,STATE,MEASLES,37,0.37999999523162842
195441,PA,PENNSYLVANIA,STATE,MEASLES,37,0.34000000357627869
197128,PA,PENNSYLVANIA,STATE,MEASLES,37,0.31000000238418579
197817,PA,PENNSYLVANIA,STATE,MEASLES,37,0.31000000238418579
198145,PA,PENNSYLVANIA,STATE,MEASLES,37,0.31000000238418579
193335,PA,PENNSYLVANIA,STATE,MEASLES,38,0.38999998569488525
194533,PA,PENNSYLVANIA,STATE,MEASLES,38,0.41999998688697815
196243,PA,PENNSYLVANIA,STATE,MEASLES,38,0.33000001311302185
196332,PA,PENNSYLVANIA,STATE,MEASLES,38,0.33000001311302185
196705,PA,PENNSYLVANIA,STATE,MEASLES,38,0.33000001311302185
196917,PA,PENNSYLVANIA,STATE,MEASLES,38,0.31999999284744263
192937,PA,PENNSYLVANIA,STATE,MEASLES,39,0.40000000596046448
193534,PA,PENNSYLVANIA,STATE,MEASLES,39,0.40000000596046448
193634,PA,PENNSYLVANIA,STATE,MEASLES,39,0.40000000596046448
194231,PA,PENNSYLVANIA,STATE,MEASLES,39,0.40000000596046448
194935,PA,PENNSYLVANIA,STATE,MEASLES,39,0.37999999523162842
195039,PA,PENNSYLVANIA,STATE,MEASLES,39,0.37000000476837158
